,running_saber11,running_sisben,spadies_any,tr
151949,-46,-31.269996337890625,0,0
151950,-36,,0,0
151951,-46,18.009999237060548,0,0
151952,-38,,0,0
151953,-33,,0,0
151954,-13,-0.8300009155273429,1,0
151955,-97,,0,0
151956,-80,34.90999984741211,0,0
151957,-56,,1,0
151958,-54,,0,0
151959,-82,-18.410003356933593,1,0
151960,13,24.360000610351562,0,1
151961,-70,,0,0
151962,-37,14.050000152587891,1,0
151963,-78,-9.770003356933593,1,0
151964,-55,,1,0
151965,-18,34.630000076293946,1,0
151966,-62,,1,0
151967,-72,-10.360000305175781,0,0
151968,-34,,1,0
151969,-95,,0,0
151970,-80,21.969999313354492,1,0
151971,-39,4.090001068115235,0,0
151972,-72,11.890000305175782,1,0
151973,-99,,0,0
151974,-92,4.149998626708985,0,0
151975,-57,-8.34999755859375,1,0
151976,-43,9.360001525878907,0,0
151977,-54,-9.080001831054688,0,0
151978,-92,,0,0
151979,-79,4.099998474121094,0,0
151980,-42,11.439998931884766,0,0
151981,-99,,1,0
151982,-37,,0,0
151983,-74,4.0799989318847665,0,0
151984,-62,,0,0
151985,-57,23.41000015258789,1,0
151986,8,-3.5199995422363273,0,0
151987,-40,16.009998626708985,1,0
151988,-96,26.130000076293946,0,0
151989,-35,8.889999389648438,0,0
151990,-31,16.310001678466797,0,0
151991,-79,49.089999980926514,1,0
151992,-67,1.5099992370605477,1,0
151993,-38,28.600000686645508,0,0
151994,-82,,0,0
151995,-85,6.169999084472657,0,0
151996,-79,44.10999996185303,0,0
151997,-84,15.020001373291016,0,0
151998,-27,,1,0
151999,-50,22.489999771118164,1,0
152000,-72,6.4700015258789065,0,0
152001,-80,5.750000915527345,0,0
152002,-92,29.850000686645508,0,0
152003,-47,,0,0
152004,-48,-3.9700003051757804,1,0
152005,-35,14.770000762939453,0,0
152006,-77,28.13999969482422,0,0
152007,-116,6.509998626708985,0,0
152008,-64,34.61999923706055,0,0
152009,-48,27.609999618530274,0,0
152010,-90,,0,0
152011,-64,,0,0
152012,-88,18.810001678466797,0,0
152013,-82,10.599999389648438,0,0
152014,-43,8.910000762939454,0,0
152015,-3,21.07,1,0
152016,-78,-8.999999694824218,1,0
152017,-112,41.48000045776367,1,0
152018,-81,12.090000457763672,0,0
152019,-1,-2.869998626708984,1,0
152020,-84,2.210000000000001,1,0
152021,-18,31.279999084472657,0,0
152022,-77,30.97999984741211,1,0
152023,-58,12.270000762939453,0,0
152024,-30,13.779999084472657,0,0
152025,-42,43.78000003814697,1,0
152026,-73,11.34000015258789,0,0
152027,-107,16.779999084472657,1,0
152028,-79,33.410000762939454,0,0
152029,-30,,0,0
152030,-79,3.9199981689453125,0,0
152031,-16,-20.87000244140625,1,0
152032,-73,,1,0
152033,-30,18.290000915527344,0,0
152034,-67,,0,0
152035,-87,,1,0
152036,-107,10.759999237060548,0,0
152037,-59,,1,0
152038,-21,27.81999969482422,0,0
152039,-102,33.830000228881836,0,0
152040,-19,8.799999542236328,1,0
152041,-53,45.13999969482422,1,0
152042,-21,,0,0
152043,-72,,0,0
152044,-11,,1,0
152045,-54,,0,0
152046,1,,0,1
152047,-97,10.340001068115235,0,0
152048,-47,8.349998779296875,0,0
152049,-105,-9.699996643066406,0,0
152050,-13,21.360001525878907,1,0
152051,-97,33.27999908447266,0,0
152052,17,-14.010001831054687,0,0
152053,-98,-2.4999990844726554,1,0
152054,-65,9.899998626708985,1,0
152055,-32,7.630001373291016,1,0
152056,-72,31.340000457763672,1,0
152057,-47,10.340000457763672,0,0
152058,-82,16.610000610351562,1,0
152059,-45,-26.11000030517578,1,0
152060,-31,23.689998931884766,0,0
152061,-42,3.6800003051757812,1,0
152062,-62,-7.4999996948242185,1,0
152063,-14,6.8299989318847665,0,0
152064,-57,,0,0
152065,-10,,1,0
152066,-58,,1,0
152067,-67,21.06999969482422,0,0
152068,-87,36.09999938964844,1,0
152069,-2,41.05000015258789,0,0
152070,-41,-13.309996643066405,1,0
152071,-51,,0,0
152072,-88,21.280000686645508,0,0
152073,-54,-19.520003356933593,0,0
152074,-61,,0,0
152075,-20,,1,0
152076,-10,5.849998474121094,0,0
152077,7,,1,1
152078,-81,7.02999969482422,1,0
152079,-75,44.98999973297119,0,0
152080,-36,9.155273446026513e-07,0,0
152081,-72,17.65999984741211,0,0
152082,-43,22.669998474121094,0,0
152083,-19,1.0699996948242188,0,0
152084,-18,,0,0
152085,-42,5.040001220703125,1,0
152086,-60,,1,0
152087,-79,12.140000305175782,1,0
152088,-15,28.00000030517578,0,0
152089,-70,23.840000457763672,0,0
152090,-82,-21.16999786376953,1,0
152091,-85,,0,0
152092,5,,0,1
152093,-97,29.449999809265137,0,0
152094,-75,22.88999969482422,0,0
152095,-94,24.420000381469727,0,0
152096,-110,,1,0
152097,-92,35.67000038146973,1,0
152098,-90,,0,0
152099,-60,,0,0
152100,-58,-17.09000305175781,0,0
152101,-18,,1,0
152102,-17,30.129999465942383,1,0
152103,-48,1.7999995422363284,1,0
152104,-47,-0.830001525878906,1,0
152105,-57,30.419999084472657,1,0
152106,-41,-3.6500006103515616,1,0
152107,-45,,1,0
152108,-69,,1,0
152109,-45,,1,0
152110,-46,22.310001678466797,0,0
152111,-35,24.34000015258789,1,0
152112,-99,-7.7499996948242185,0,0
152113,-55,1.360000915527344,1,0
152114,-83,6.590000152587891,1,0
152115,-123,2.6499986267089852,1,0
152116,-106,,0,0
152117,-43,41.16000015258789,1,0
152118,-59,,0,0
152119,-62,20.829999923706055,1,0
152120,-53,29.879999465942383,0,0
152121,-67,2.3999986267089852,1,0
152122,-56,16.34999938964844,1,0
152123,-88,27.25000030517578,0,0
152124,-52,11.459999389648438,0,0
152125,-87,18.239998779296876,0,0
152126,-62,,1,0
152127,-28,1.2500003051757815,1,0
152128,-67,,1,0
152129,-57,,1,0
152130,-53,-7.119998626708984,1,0
152131,-63,25.059999771118164,0,0
152132,-30,43.04000026702881,1,0
152133,-62,18.279999084472657,1,0
152134,-8,,0,0
152135,-89,,0,0
152136,-29,,0,0
152137,-87,23.739998168945313,0,0
152138,-63,24.9400008392334,1,0
152139,-42,2.189999542236329,0,0
152140,-28,-3.9900007629394523,1,0
152141,-17,,1,0
152142,-52,20.259998626708985,0,0
152143,-45,19.18000030517578,1,0
152144,-70,34.43000061035156,0,0
152145,-27,33.87999946594238,1,0
152146,-67,,1,0
152147,-68,-6.150000610351562,0,0
152148,-64,-0.42999938964843665,1,0
152149,-82,0.7100000000000009,0,0
152150,5,-3.1300001525878898,1,0
152151,-100,13.509998626708985,0,0
152152,-13,3.5200013732910165,1,0
152153,-90,,0,0
152154,-98,25.020000457763672,0,0
152155,-39,25.399999923706055,0,0
152156,13,-11.18,1,0
152157,-46,19.200001068115235,1,0
152158,-57,,0,0
152159,-35,,1,0
152160,-32,49.930000133514405,0,0
152161,-62,14.629998168945313,0,0
152162,-45,,0,0
152163,-57,,0,0
152164,-30,-17.72000030517578,1,0
152165,-75,18.86999984741211,1,0
152166,-63,16.759998626708985,0,0
152167,-40,19.169999084472657,0,0
152168,-50,,0,0
152169,-91,27.059999771118164,0,0
152170,-16,,0,0
152171,-101,10.340000457763672,0,0
152172,-62,,0,0
152173,-63,30.359999656677246,1,0
152174,-33,-6.200000457763672,1,0
152175,-88,28.220000228881837,0,0
152176,-97,6.169998474121094,0,0
152177,-97,38.240000076293946,0,0
152178,-55,10.329998321533203,0,0
152179,-116,7.47999984741211,1,0
152180,-93,8.930000610351563,1,0
152181,-43,,0,0
152182,-70,,0,0
152183,-89,,0,0
152184,-48,11.879999160766602,0,0
152185,-56,-5.2799984741210935,1,0
152186,-72,,1,0
152187,-47,,1,0
152188,-30,18.00000030517578,1,0
152189,-72,21.509998626708985,1,0
152190,-71,,1,0
152191,-115,-1.4399983215332028,1,0
152192,-50,,0,0
152193,-7,11.170000076293945,1,0
152194,-92,6.029998779296875,0,0
152195,-51,,0,0
152196,-117,10.540000915527344,1,0
152197,-41,11.620000839233398,0,0
152198,-30,,1,0
152199,-19,,1,0
152200,-93,,1,0
152201,-93,,0,0
152202,-32,,1,0
152203,-28,,0,0
152204,-93,,0,0
152205,-44,,1,0
152206,-82,28.309999771118164,1,0
152207,-70,-1.2799984741210935,0,0
152208,-82,,0,0
152209,-25,5.849999389648438,1,0
152210,-53,24.520000457763672,1,0
152211,-29,-1.9000015258789062,1,0
152212,-25,,0,0
152213,-86,,1,0
152214,-133,,0,0
152215,-78,,1,0
152216,-79,,0,0
152217,-93,,0,0
152218,-46,,1,0
152219,-35,38.0899991607666,0,0
152220,-55,11.759999237060548,1,0
152221,-41,,1,0
152222,-75,25.84000015258789,1,0
152223,-65,24.079998321533203,1,0
152224,-66,39.609999618530274,0,0
152225,-20,-19.809996643066405,0,0
152226,-90,-3.0499989318847653,1,0
152227,-36,,0,0
152228,-53,,0,0
152229,-55,19.869999237060547,1,0
152230,-92,0.38999969482421903,0,0
152231,-60,40.47999984741211,1,0
152232,-64,,0,0
152233,-103,,1,0
152234,-110,,0,0
152235,-30,-13.840003051757812,1,0
152236,-102,20.200001068115235,1,0
152237,-38,17.009998626708985,1,0
152238,-106,40.3300008392334,0,0
152239,-86,,1,0
152240,-53,,0,0
152241,-97,22.46,0,0
152242,-47,47.93000026702881,0,0
152243,-28,,0,0
152244,-58,,1,0
152245,-44,37.580000228881836,1,0
152246,-100,30.980000457763673,0,0
152247,-97,,1,0
152248,-8,,0,0
152249,-96,,0,0
152250,-14,-11.499999694824218,1,0
152251,21,,0,1
152252,-45,28.670000076293945,1,0
152253,-58,-16.34000305175781,0,0
152254,-113,,1,0
152255,-108,,0,0
152256,-14,16.669999084472657,0,0
152257,-22,,1,0
152258,-92,15.989998779296876,0,0
152259,-30,-5.139999084472656,0,0
152260,-26,,1,0
152261,-57,4.590001068115235,0,0
152262,-84,,0,0
152263,-70,5.139999694824219,1,0
152264,-56,24.029999084472657,1,0
152265,-64,,1,0
152266,-50,-4.990001373291015,0,0
152267,-42,15.36999984741211,1,0
152268,-57,6.029998779296875,0,0
152269,-54,,0,0
152270,-40,-3.9400015258789054,1,0
152271,-67,,0,0
152272,-72,,1,0
152273,-92,,0,0
152274,-95,30.170000381469727,0,0
152275,-61,,1,0
152276,-37,-11.22000030517578,1,0
152277,-55,,1,0
152278,-42,,1,0
152279,-23,37.750000915527345,0,0
152280,-25,,1,0
152281,-38,,0,0
152282,-10,36.57000061035156,0,0
152283,-103,8.669999084472657,1,0
152284,-60,10.719998321533204,0,0
152285,-69,,0,0
152286,-55,-0.6000013732910148,0,0
152287,-32,,0,0
152288,-70,,0,0
152289,-54,37.86999984741211,1,0
152290,-103,37.6999991607666,0,0
152291,-21,,0,0
152292,-64,,1,0
152293,-35,-4.409999542236328,1,0
152294,-128,8.860000915527344,0,0
152295,-40,-18.66000274658203,1,0
152296,-41,21.480000457763673,0,0
152297,-52,17.129998168945313,0,0
152298,-56,-4.659999542236328,1,0
152299,-96,,1,0
152300,-44,-18.68,1,0
152301,-24,21.219998321533204,0,0
152302,-56,-1.2600018310546872,1,0
152303,-27,,1,0
152304,-76,,1,0
152305,-84,,0,0
152306,-43,,0,0
152307,-59,16.770000762939453,0,0
152308,-38,29.180000610351563,1,0
152309,-75,39.76000053405762,1,0
152310,-54,,1,0
152311,-78,,0,0
152312,-22,,0,0
152313,-55,43.79999954223633,0,0
152314,-133,,0,0
152315,-64,2.6499986267089852,1,0
152316,-46,,0,0
152317,-77,6.36999984741211,0,0
152318,-37,-3.6999998474121085,1,0
152319,-33,,0,0
152320,34,-13.02999786376953,0,0
152321,-100,,0,0
152322,-78,27.260000534057617,1,0
152323,-25,,1,0
152324,-62,,0,0
152325,-23,11.219999313354492,0,0
152326,-117,-8.709998779296875,1,0
152327,-50,-20.05000274658203,0,0
152328,-25,22.310001678466797,1,0
152329,-45,,1,0
152330,-9,,0,0
152331,-80,37.880000076293946,1,0
152332,-97,0.8200006103515634,0,0
152333,-97,7.389999694824219,1,0
152334,-57,,1,0
152335,-100,12.110001525878907,1,0
152336,-69,36.75000030517578,0,0
152337,-88,-21.959998779296875,0,0
152338,-34,,0,0
152339,-28,,0,0
152340,-27,14.899999618530273,1,0
152341,-94,12.430000610351563,0,0
152342,-27,,0,0
152343,-18,,1,0
152344,-86,17.680000610351563,1,0
152345,-64,-3.8500013732910148,0,0
152346,-22,4.610000915527344,0,0
152347,-61,38.610000915527344,0,0
152348,-54,-3.290000610351562,0,0
152349,-57,9.090000457763672,1,0
152350,-48,,0,0
152351,0,,0,1
152352,-94,16.980000457763673,0,0
152353,-27,-2.569998779296874,0,0
152354,-18,-0.22999862670898352,1,0
152355,-56,13.660000762939454,0,0
152356,-92,26.149999923706055,1,0
152357,-48,24.27999969482422,0,0
152358,-86,-7.400001220703125,0,0
152359,-85,1.5799983215332034,0,0
152360,41,24.79999954223633,0,1
152361,-45,,0,0
152362,7,-15.700003662109374,0,0
152363,-48,24.009998626708985,1,0
152364,-50,,0,0
152365,-26,-12.199996643066406,0,0
152366,-92,28.170000381469727,1,0
152367,-7,,1,0
152368,-72,,1,0
152369,-47,,1,0
152370,-112,,0,0
152371,-38,9.599999389648438,0,0
152372,-39,41.03000003814697,0,0
152373,-108,,0,0
152374,-45,-3.049999237060547,0,0
152375,-43,36.27000076293945,0,0
152376,-8,12.129998168945313,0,0
152377,-97,,0,0
152378,-42,,1,0
152379,-19,-19.52999786376953,0,0
152380,-69,31.240000076293946,1,0
152381,-26,-10.099998168945312,1,0
152382,-20,-15.959998168945312,1,0
152383,-95,20.020000457763672,1,0
152384,-56,,0,0
152385,-28,-6.789999999999999,1,0
152386,-45,,1,0
152387,-95,,1,0
152388,-47,12.290001831054688,1,0
152389,-81,,1,0
152390,-60,18.969998321533204,1,0
152391,-35,20.739998168945313,0,0
152392,-20,31.480000457763673,0,0
152393,-108,0.31000167846679716,1,0
152394,-72,,0,0
152395,-65,,0,0
152396,-15,,0,0
152397,-30,6.799999237060547,0,0
152398,-81,,0,0
152399,-51,25.25000030517578,1,0
152400,-40,10.479999542236328,1,0
152401,-41,,0,0
152402,-112,27.990000076293946,1,0
152403,-60,15.930000305175781,0,0
152404,-106,23.020000457763672,0,0
152405,-37,,0,0
152406,-41,13.050000152587891,0,0
152407,-60,9.61999984741211,1,0
152408,-56,30.699999771118165,0,0
152409,-31,2.3299989318847665,0,0
152410,-34,35.63999969482422,0,0
152411,-34,16.549999237060547,0,0
152412,-33,-14.199996643066406,0,0
152413,-73,42.63999969482422,1,0
152414,-56,19.510000228881836,1,0
152415,-72,-4.289999999999999,1,0
152416,-55,-11.419997253417968,0,0
152417,-46,11.560001678466797,1,0
152418,-55,,0,0
152419,-84,8.700001678466798,0,0
152420,-91,-4.349998474121094,0,0
152421,20,,0,1
152422,-61,9.410000152587891,0,0
152423,-105,28.150000534057618,0,0
152424,-50,,0,0
152425,-121,-3.189998321533203,1,0
152426,-34,6.640000305175782,0,0
152427,-50,11.400001831054688,0,0
152428,-16,23.750000915527345,0,0
152429,-50,7.969998321533204,0,0
152430,-73,-5.5800018310546875,1,0
152431,0,-2.2299986267089835,1,0
152432,-48,25.04999954223633,1,0
152433,-89,33.860000915527344,0,0
152434,-52,-19.55000274658203,1,0
152435,-32,45.04999954223633,1,0
152436,1,,0,1
152437,-47,48.42000003814697,0,0
152438,-63,-4.400000610351562,1,0
152439,-57,,0,0
152440,-49,-9.12000244140625,1,0
152441,-8,27.199999160766602,0,0
152442,-27,36.64000030517578,0,0
152443,-75,,1,0
152444,-52,23.400001831054688,1,0
152445,-72,,1,0
152446,-34,36.57000061035156,0,0
152447,-58,9.709999389648438,1,0
152448,-68,30.30000015258789,0,0
152449,-45,12.09000015258789,0,0
152450,-105,,1,0
152451,-61,31.88999969482422,0,0
152452,-98,-5.819999389648437,0,0
152453,-12,,1,0
152454,-85,-7.540000610351562,1,0
152455,-111,,0,0
152456,-32,,0,0
152457,-82,-14.639999084472656,1,0
152458,-74,8.700001068115235,0,0
152459,-42,,0,0
152460,-95,-1.6899983215332028,0,0
152461,-45,15.250000915527345,1,0
152462,-85,,0,0
152463,-49,-9.620001831054687,0,0
152464,-107,-25.75,0,0
152465,-63,,1,0
152466,-33,,0,0
152467,-13,29.110000915527344,0,0
152468,-28,5.739998779296876,0,0
152469,-72,-4.450000457763672,0,0
152470,-50,14.939999542236329,1,0
152471,-5,,0,0
152472,-47,-12.970000915527343,0,0
152473,-40,38.48000045776367,0,0
152474,-42,-8.609999694824218,0,0
152475,-41,-7.289999999999999,0,0
152476,-93,,0,0
152477,-67,37.9400008392334,1,0
152478,-123,3.180001220703126,1,0
152479,-75,,1,0
152480,-106,31.63999969482422,0,0
152481,-80,,1,0
152482,-46,23.020000762939453,0,0
152483,-28,19.090001068115235,0,0
152484,-70,11.540001831054688,1,0
152485,-45,-13.010001831054687,1,0
152486,-33,22.81999969482422,1,0
152487,-56,16.54000183105469,1,0
152488,-39,13.029999084472657,0,0
152489,-52,,0,0
152490,-65,-0.8399998474121091,1,0
152491,-58,6.3000001525878915,0,0
152492,-40,-5.999999084472655,1,0
152493,-63,5.700001678466798,1,0
152494,-20,-14.16000274658203,0,0
152495,-46,15.369999237060547,0,0
152496,-55,3.719998321533204,0,0
152497,-37,,0,0
152498,-51,23.869999237060547,1,0
152499,-57,,1,0
152500,-22,7.950001678466798,1,0
152501,-97,,1,0
152502,-57,31.649999618530273,0,0
152503,-40,11.410000762939454,1,0
152504,-84,11.810001678466797,1,0
152505,-48,8.559998474121095,0,0
152506,-46,37.09999938964844,1,0
152507,-23,,1,0
152508,-47,,0,0
152509,-65,26.279999084472657,0,0
152510,-63,,0,0
152511,-103,18.709999389648438,0,0
152512,-91,27.630000114440918,0,0
152513,-57,12.770001373291016,1,0
152514,-97,19.869999237060547,0,0
152515,-32,-9.770003356933593,1,0
152516,-88,3.2799990844726565,1,0
152517,-52,,0,0
152518,-30,,0,0
152519,-79,2.5000009155273446,0,0
152520,-76,12.090001068115235,1,0
152521,-47,43.79000026702881,1,0
152522,-68,15.930000305175781,1,0
152523,-44,,1,0
152524,-47,-10.260001220703124,0,0
152525,-66,13.969999313354492,0,0
152526,-38,19.239998779296876,0,0
152527,-64,,1,0
152528,-49,-2.0200001525878903,1,0
152529,-95,4.770000762939453,0,0
152530,-83,22.71,1,0
152531,-104,-25.61000030517578,0,0
152532,-93,,1,0
152533,-32,,0,0
152534,-31,-12.359999694824218,0,0
152535,-49,10.610000610351562,1,0
152536,-11,,1,0
152537,-83,-11.300002746582031,1,0
152538,-48,15.760000228881836,0,0
152539,-63,25.770000762939453,0,0
152540,-63,13.430000610351563,0,0
152541,-35,-7.330000915527343,1,0
152542,-60,,1,0
152543,-37,0.7900009155273438,0,0
152544,-55,,0,0
152545,-19,,0,0
152546,-94,31.129999465942383,0,0
152547,-35,,1,0
152548,3,-0.5100012207031241,0,0
152549,-35,,1,0
152550,-83,11.890000305175782,1,0
152551,-116,,0,0
152552,-108,22.479999542236328,1,0
152553,-121,,0,0
152554,-8,33.990000076293946,1,0
152555,-27,5.500000915527345,0,0
152556,-58,-3.9599981689453116,0,0
152557,-61,19.969998321533204,1,0
152558,-88,5.160000762939454,1,0
152559,-20,,1,0
152560,-20,28.97999984741211,0,0
152561,-84,,0,0
152562,-69,-7.779998779296875,0,0
152563,-41,42.990000076293946,0,0
152564,-107,,1,0
152565,-47,2.369999237060547,1,0
152566,-49,,0,0
152567,-72,-5.319998779296874,0,0
152568,-88,37.03999931335449,1,0
152569,-104,5.259998626708985,1,0
152570,-85,28.4400008392334,0,0
152571,-21,31.899999923706055,1,0
152572,-77,-5.7299986267089835,1,0
152573,-45,26.090000457763672,0,0
152574,-82,,0,0
152575,-78,2.6499986267089852,1,0
152576,-34,19.500000915527345,0,0
152577,-101,-22.66999786376953,0,0
152578,-44,30.68000030517578,1,0
152579,-22,33.93000061035156,1,0
152580,-64,,0,0
152581,-65,,0,0
152582,-50,,1,0
152583,-37,,1,0
152584,-89,,1,0
152585,-49,-5.580000915527343,1,0
152586,-62,36.8300008392334,1,0
152587,-13,,1,0
152588,4,7.8299989318847665,1,1
152589,-104,24.59000015258789,0,0
152590,-46,4.049999237060547,0,0
152591,-43,,0,0
152592,-7,,1,0
152593,-57,-7.98999755859375,0,0
152594,-51,3.2500009155273446,1,0
152595,-15,5.1399993896484375,0,0
152596,-57,,0,0
152597,-67,5.000000915527345,0,0
152598,-59,,1,0
152599,-73,0.6899989318847659,0,0
152600,-65,,1,0
152601,-45,0.7399981689453128,1,0
152602,-45,,0,0
152603,-24,,0,0
152604,-25,,1,0
152605,-30,1.8400010681152352,0,0
152606,-22,,0,0
152607,-46,-2.639998474121093,1,0
152608,-54,19.919998474121094,0,0
152609,-14,,0,0
152610,-137,,1,0
152611,-74,-8.590003662109375,0,0
152612,-96,,0,0
152613,-60,6.430001220703126,0,0
152614,-73,14.139999389648438,1,0
152615,-16,-2.1999998474121085,1,0
152616,-35,,0,0
152617,-64,,0,0
152618,-75,,1,0
152619,-80,,0,0
152620,-33,25.980000457763673,0,0
152621,-38,,0,0
152622,-103,55.71,0,0
152623,-74,33.93000061035156,0,0
152624,-48,32.56000038146973,0,0
152625,-62,,0,0
152626,-31,15.029999084472657,0,0
152627,-65,,1,0
152628,-8,,0,0
152629,-94,,0,0
152630,-48,-1.4499998474121085,1,0
152631,15,-1.1599995422363278,0,0
152632,-100,25.039999961853027,1,0
152633,-47,,1,0
152634,-95,0.8200000000000003,0,0
152635,-62,,0,0
152636,-40,,1,0
152637,-114,,1,0
152638,-18,,0,0
152639,-87,49.109999618530274,0,0
152640,-53,,1,0
152641,-112,,0,0
152642,-87,-26.569999389648437,1,0
152643,-84,,0,0
152644,-45,13.549999542236328,1,0
152645,-72,-17.889999084472656,0,0
152646,-42,4.599999389648438,1,0
152647,-54,23.779999084472657,1,0
152648,-87,19.579998321533203,0,0
152649,-15,,0,0
152650,-60,8.579998931884766,1,0
152651,-43,,1,0
152652,-63,-12.349998168945312,0,0
152653,-74,,0,0
152654,-88,,0,0
152655,-50,0.7700013732910165,0,0
152656,-37,,1,0
152657,-22,-1.139998474121093,1,0
152658,-110,15.61999984741211,1,0
152659,-79,,0,0
152660,-76,21.90999984741211,0,0
152661,-71,,1,0
152662,-38,-3.7099981689453116,1,0
152663,-23,,1,0
152664,-65,33.91000015258789,1,0
152665,-75,,0,0
152666,-83,37.539999923706056,0,0
152667,-50,41.359999618530274,0,0
152668,-92,46.09000045776367,0,0
152669,-73,,1,0
152670,-104,,1,0
152671,-57,,1,0
152672,-80,3.860001525878907,0,0
152673,-51,14.459999389648438,1,0
152674,-56,-4.889999084472656,0,0
152675,-48,35.26000053405762,1,0
152676,-88,-14.099998168945312,0,0
152677,-55,-2.9900007629394523,1,0
152678,-70,23.200001068115235,0,0
152679,-95,,0,0
152680,-42,-16.400001220703125,0,0
152681,-48,-6.1700010681152335,1,0
152682,-122,,1,0
152683,-51,-8.559997253417968,1,0
152684,-8,,0,0
152685,-69,,1,0
152686,-95,,0,0
152687,-82,,1,0
152688,-84,7.640000305175782,0,0
152689,-27,7.599999389648438,0,0
152690,-72,24.639999389648438,1,0
152691,-30,28.9400008392334,0,0
152692,-58,,1,0
152693,-54,42.719999618530274,0,0
152694,-34,29.949999160766602,1,0
152695,-60,,1,0
152696,-84,7.4700015258789065,0,0
152697,-140,,1,0
152698,-47,,1,0
152699,-23,-0.339999237060546,1,0
152700,-60,18.660000762939454,0,0
152701,-36,,0,0
152702,-26,,1,0
152703,-58,-13.999999084472655,1,0
152704,-48,41.429999656677246,1,0
152705,-136,-15.690002136230468,0,0
152706,-60,14.739998779296876,0,0
152707,-22,3.3699989318847656,1,0
152708,-78,,1,0
152709,4,-4.240000762939452,1,0
152710,-47,,1,0
